,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.071339,0.037172,0.006178,0.046653,0.065455,0.091004,0.232196
dr-ibt,500.0,0.073235,0.038665,0.006178,0.046813,0.067813,0.094006,0.232196
dr-ibt (tau=0),500.0,0.118878,0.039451,0.027851,0.092224,0.11453,0.14118,0.280973
dm,500.0,0.179855,0.04937,0.049122,0.147174,0.173124,0.212365,0.369319
dr,500.0,0.076184,0.040912,0.005838,0.047752,0.069931,0.096204,0.315454
mrdr,500.0,0.076712,0.041966,0.008228,0.047163,0.071854,0.096774,0.31097
dr-os (oracle),500.0,0.075084,0.038224,0.005445,0.044753,0.071103,0.098483,0.224289
dr-os,500.0,0.075166,0.038487,0.005445,0.044753,0.071103,0.098483,0.224289
switch-dr (oracle),500.0,0.072843,0.036263,0.000897,0.045392,0.06768,0.09315,0.208639
switch-dr,500.0,0.075355,0.037945,0.001051,0.046505,0.071037,0.09593,0.23537
