,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000412,0.000996,0.0,1.4e-05,8.1e-05,0.000303,0.008742
dr-ibt,500.0,0.002792,0.004001,0.0,0.000397,0.001407,0.003676,0.0397
dr-ibt (tau=0),500.0,0.034189,0.013017,0.006917,0.024592,0.032984,0.041716,0.0909
dm,500.0,0.136775,0.027263,0.072131,0.117713,0.136506,0.153727,0.24621
dr,500.0,0.002792,0.004001,0.0,0.000397,0.001407,0.003676,0.0397
mrdr,500.0,0.001509,0.003276,0.0,0.000253,0.00083,0.001814,0.043882
dr-os (oracle),500.0,0.000587,0.001097,0.0,3.2e-05,0.000202,0.000637,0.009286
dr-os,500.0,0.002401,0.003103,0.0,0.000333,0.001246,0.003278,0.021307
switch-dr (oracle),500.0,0.000697,0.001202,0.0,3.4e-05,0.000219,0.000831,0.008742
switch-dr,500.0,0.002792,0.004001,0.0,0.000397,0.001407,0.003676,0.0397
