,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.077225,0.037219,0.004291,0.051299,0.072243,0.097117,0.213254
dr-ibt,500.0,0.079701,0.038608,0.004291,0.052392,0.074482,0.101291,0.231314
dr-ibt (tau=0),500.0,0.122019,0.038886,0.038992,0.095872,0.118454,0.144933,0.2579
dm,500.0,0.178582,0.047048,0.057236,0.147049,0.173757,0.208794,0.344199
dr,500.0,0.078671,0.03627,0.004163,0.051816,0.075054,0.099243,0.211269
mrdr,500.0,0.078857,0.038141,0.001409,0.051095,0.073618,0.101952,0.236675
dr-os (oracle),500.0,0.079501,0.039705,0.007039,0.052271,0.075412,0.10275,0.259576
dr-os,500.0,0.07961,0.039792,0.007039,0.052271,0.075412,0.102761,0.259576
switch-dr (oracle),500.0,0.074285,0.039141,0.00053,0.043033,0.069478,0.09683,0.225725
switch-dr,500.0,0.077795,0.040439,0.00053,0.046765,0.072992,0.104162,0.225725
