,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.074859,0.018105,0.036885,0.061602,0.07372,0.086638,0.142264
dr-ibt,500.0,0.075023,0.018159,0.036885,0.061852,0.07372,0.087017,0.142264
dr-ibt (tau=0),500.0,0.124731,0.019338,0.076113,0.111949,0.12416,0.13772,0.195131
dm,500.0,0.186799,0.022226,0.129029,0.171107,0.186773,0.201721,0.255653
dr,500.0,0.075197,0.018381,0.030116,0.060974,0.074481,0.088643,0.129394
mrdr,500.0,0.075255,0.018032,0.02802,0.06105,0.074,0.087322,0.133476
dr-os (oracle),500.0,0.074708,0.01841,0.027235,0.062413,0.074138,0.085225,0.143407
dr-os,500.0,0.074708,0.01841,0.027235,0.062413,0.074138,0.085225,0.143407
switch-dr (oracle),500.0,0.074474,0.018314,0.029096,0.061419,0.074843,0.086804,0.132595
switch-dr,500.0,0.074912,0.018418,0.029096,0.061845,0.075321,0.087459,0.132595
