,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.066515,0.017203,0.020685,0.053851,0.066646,0.077481,0.125775
dr-ibt,500.0,0.066817,0.017295,0.020685,0.054283,0.066722,0.077615,0.131011
dr-ibt (tau=0),500.0,0.115738,0.019062,0.0553,0.103388,0.114825,0.128536,0.185475
dm,500.0,0.173323,0.022307,0.111439,0.158523,0.172979,0.187601,0.250519
dr,500.0,0.06605,0.017597,0.024538,0.05403,0.064465,0.075962,0.132342
mrdr,500.0,0.066145,0.016883,0.020205,0.053964,0.064286,0.075913,0.134061
dr-os (oracle),500.0,0.06787,0.018652,0.018472,0.055489,0.066598,0.077766,0.148293
dr-os,500.0,0.06787,0.018652,0.018472,0.055489,0.066598,0.077766,0.148293
switch-dr (oracle),500.0,0.064743,0.016879,0.023475,0.053891,0.06431,0.075625,0.118308
switch-dr,500.0,0.065255,0.016972,0.023475,0.054567,0.064544,0.076193,0.119119
