,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000144,0.000319,0.0,1.7e-05,5.1e-05,0.000116,0.002975
dr-ibt,500.0,0.00083,0.001006,0.0,0.000105,0.00048,0.001192,0.006378
dr-ibt (tau=0),500.0,0.035714,0.008853,0.01538,0.02956,0.035031,0.040963,0.066725
dm,500.0,0.15154,0.019259,0.100278,0.139562,0.150592,0.163262,0.21368
dr,500.0,0.00083,0.001006,0.0,0.000105,0.00048,0.001192,0.006378
mrdr,500.0,0.000312,0.000332,0.0,6.5e-05,0.000208,0.000446,0.001584
dr-os (oracle),500.0,0.000248,0.000394,0.0,1.6e-05,9e-05,0.000337,0.003339
dr-os,500.0,0.000736,0.000913,0.0,9.8e-05,0.000389,0.001023,0.00586
switch-dr (oracle),500.0,0.000307,0.000513,0.0,2.7e-05,9.4e-05,0.000338,0.003998
switch-dr,500.0,0.00083,0.001006,0.0,0.000105,0.00048,0.001192,0.006378
