,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.072099,0.036165,0.000321,0.044855,0.067005,0.095417,0.189584
dr-ibt,500.0,0.074711,0.038117,0.000321,0.046165,0.069767,0.100663,0.202191
dr-ibt (tau=0),500.0,0.118733,0.04068,0.020556,0.088652,0.115809,0.145742,0.239902
dm,500.0,0.174516,0.048722,0.060773,0.140313,0.173909,0.202015,0.323277
dr,500.0,0.074264,0.038862,0.002133,0.044211,0.067976,0.096261,0.230621
mrdr,500.0,0.075199,0.045187,0.000103,0.043154,0.068323,0.097704,0.551343
dr-os (oracle),500.0,0.07009,0.036969,0.002484,0.041428,0.066596,0.094253,0.193941
dr-os,500.0,0.070108,0.03699,0.002484,0.041428,0.066596,0.094253,0.193941
switch-dr (oracle),500.0,0.071718,0.035039,0.001148,0.047198,0.066135,0.093143,0.204439
switch-dr,500.0,0.073961,0.036235,0.001148,0.049018,0.068222,0.095524,0.209397
