,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.074659,0.037481,0.005718,0.047158,0.070097,0.095519,0.246626
dr-ibt,500.0,0.077486,0.039356,0.005718,0.04862,0.071514,0.101704,0.26462
dr-ibt (tau=0),500.0,0.116508,0.041024,0.031049,0.087308,0.114209,0.139665,0.281673
dm,500.0,0.182185,0.051115,0.058426,0.146455,0.178226,0.212173,0.380052
dr,500.0,0.082943,0.040724,0.00654,0.052258,0.079059,0.106322,0.255073
mrdr,500.0,0.084268,0.042251,0.004873,0.053978,0.077467,0.110009,0.272853
dr-os (oracle),500.0,0.081081,0.039341,0.007762,0.052412,0.076211,0.104234,0.222561
dr-os,500.0,0.081082,0.039341,0.007762,0.052412,0.076211,0.104234,0.222561
switch-dr (oracle),500.0,0.077019,0.039045,0.007559,0.048524,0.070587,0.100281,0.270371
switch-dr,500.0,0.080237,0.040695,0.007839,0.051408,0.075237,0.102044,0.293339
