,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.069638,0.025609,0.017139,0.050467,0.066646,0.085497,0.182268
dr-ibt,500.0,0.070071,0.025866,0.017139,0.050674,0.066711,0.086125,0.182268
dr-ibt (tau=0),500.0,0.117466,0.026607,0.061754,0.097475,0.115551,0.135827,0.227338
dm,500.0,0.171006,0.030439,0.093652,0.152297,0.169526,0.188582,0.264611
dr,500.0,0.068068,0.025182,0.016282,0.049319,0.065721,0.084072,0.159725
mrdr,500.0,0.067606,0.02473,0.016581,0.049301,0.065558,0.083769,0.157112
dr-os (oracle),500.0,0.0684,0.026436,0.011711,0.049455,0.065934,0.081736,0.20693
dr-os,500.0,0.068402,0.026439,0.011711,0.049455,0.065934,0.081963,0.207223
switch-dr (oracle),500.0,0.068258,0.024245,0.010549,0.05172,0.067108,0.082908,0.138699
switch-dr,500.0,0.069699,0.024883,0.010549,0.053115,0.068465,0.084853,0.159387
