,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.061476,0.021895,0.014494,0.046076,0.058572,0.07508,0.137386
dr-ibt,500.0,0.062124,0.022086,0.016045,0.046437,0.059187,0.075407,0.137386
dr-ibt (tau=0),500.0,0.104189,0.024396,0.041373,0.086325,0.102773,0.118943,0.188382
dm,500.0,0.161248,0.031629,0.078345,0.138169,0.160742,0.182244,0.266993
dr,500.0,0.06505,0.024501,0.00785,0.04704,0.062886,0.079912,0.161236
mrdr,500.0,0.065515,0.024357,0.013918,0.048438,0.062921,0.081704,0.173336
dr-os (oracle),500.0,0.065162,0.024373,0.013898,0.047699,0.063294,0.081851,0.148838
dr-os,500.0,0.065162,0.024373,0.013898,0.047699,0.063294,0.081851,0.148838
switch-dr (oracle),500.0,0.063784,0.024518,0.012963,0.047092,0.058957,0.079433,0.191724
switch-dr,500.0,0.064915,0.02477,0.012963,0.047982,0.060395,0.079612,0.195678
