,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000363,0.000708,0.0,2.8e-05,0.000128,0.000361,0.005708
dr-ibt,500.0,0.00069,0.001105,0.0,6.3e-05,0.000271,0.000863,0.008271
dr-ibt (tau=0),500.0,0.034265,0.008191,0.012526,0.029002,0.033457,0.039893,0.066187
dm,500.0,0.142485,0.018558,0.09104,0.130431,0.141724,0.155908,0.204061
dr,500.0,0.00069,0.001105,0.0,6.3e-05,0.000271,0.000863,0.008271
mrdr,500.0,0.000188,0.000332,0.0,1.8e-05,8.1e-05,0.000223,0.002871
dr-os (oracle),500.0,0.000349,0.000685,0.0,1.3e-05,8.4e-05,0.000324,0.005735
dr-os,500.0,0.000663,0.00107,0.0,5.5e-05,0.000265,0.000829,0.008808
switch-dr (oracle),500.0,0.000304,0.000571,0.0,1e-05,7.3e-05,0.000308,0.005299
switch-dr,500.0,0.00069,0.001105,0.0,6.3e-05,0.000271,0.000863,0.008271
