,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.067013,0.034066,0.003893,0.042077,0.0624,0.087473,0.233025
dr-ibt,500.0,0.06915,0.035672,0.003893,0.042746,0.064311,0.088198,0.246586
dr-ibt (tau=0),500.0,0.103803,0.036948,0.025224,0.075444,0.103014,0.126769,0.275095
dm,500.0,0.15585,0.044583,0.045124,0.124721,0.151716,0.186346,0.288465
dr,500.0,0.069426,0.035835,0.005584,0.043737,0.063102,0.088444,0.205768
mrdr,500.0,0.069112,0.036644,0.004176,0.040187,0.062382,0.089288,0.202939
dr-os (oracle),500.0,0.068392,0.03481,0.003337,0.043306,0.061114,0.090433,0.211152
dr-os,500.0,0.068537,0.03486,0.003337,0.043464,0.061245,0.090433,0.211152
switch-dr (oracle),500.0,0.064948,0.032563,0.002865,0.040233,0.061293,0.085522,0.202185
switch-dr,500.0,0.068031,0.035267,0.002865,0.041958,0.062951,0.089107,0.217202
