,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000631,0.001175,0.0,2.4e-05,0.000121,0.000561,0.009192
dr-ibt,500.0,0.001346,0.001882,0.0,0.000115,0.000589,0.001878,0.019176
dr-ibt (tau=0),500.0,0.040195,0.013091,0.011468,0.029804,0.039313,0.049558,0.081693
dm,500.0,0.155021,0.028442,0.087943,0.136135,0.15359,0.174252,0.240346
dr,500.0,0.001346,0.001882,0.0,0.000115,0.000589,0.001878,0.019176
mrdr,500.0,0.000393,0.000572,0.0,4.4e-05,0.000174,0.000497,0.004504
dr-os (oracle),500.0,0.000751,0.001293,0.0,2.2e-05,0.000184,0.00075,0.009748
dr-os,500.0,0.001329,0.001835,0.0,0.000107,0.000625,0.001942,0.018087
switch-dr (oracle),500.0,0.000736,0.001187,0.0,4.4e-05,0.000199,0.000885,0.009192
switch-dr,500.0,0.001346,0.001882,0.0,0.000115,0.000589,0.001878,0.019176
