,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000269,0.000418,0.0,2.2e-05,0.000124,0.000317,0.003147
dr-ibt,500.0,0.000737,0.00096,0.0,7.5e-05,0.000351,0.001033,0.006142
dr-ibt (tau=0),500.0,0.043466,0.009113,0.019851,0.037056,0.043683,0.049588,0.070877
dm,500.0,0.163653,0.01788,0.110172,0.151591,0.163891,0.175331,0.212146
dr,500.0,0.000737,0.00096,0.0,7.5e-05,0.000351,0.001033,0.006142
mrdr,500.0,0.000184,0.000232,0.0,2e-05,9.7e-05,0.00026,0.001276
dr-os (oracle),500.0,0.00033,0.000509,0.0,2.2e-05,0.000116,0.000426,0.003565
dr-os,500.0,0.000681,0.000872,0.0,7.6e-05,0.000346,0.000955,0.005594
switch-dr (oracle),500.0,0.000345,0.00052,0.0,1.7e-05,0.000122,0.000465,0.003611
switch-dr,500.0,0.000737,0.00096,0.0,7.5e-05,0.000351,0.001033,0.006142
