,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000313,0.000645,0.0,1.9e-05,7.8e-05,0.000252,0.005181
dr-ibt,500.0,0.000508,0.000757,0.0,5.2e-05,0.000219,0.000648,0.006618
dr-ibt (tau=0),500.0,0.029664,0.007899,0.011859,0.023996,0.028865,0.034784,0.056366
dm,500.0,0.134821,0.019897,0.082215,0.122084,0.13532,0.148509,0.200808
dr,500.0,0.000508,0.000757,0.0,5.2e-05,0.000219,0.000648,0.006618
mrdr,500.0,0.000119,0.000175,0.0,1.2e-05,5.6e-05,0.000156,0.001764
dr-os (oracle),500.0,0.00035,0.000709,0.0,1.2e-05,7.6e-05,0.000297,0.005487
dr-os,500.0,0.000496,0.000736,0.0,4.6e-05,0.000212,0.000603,0.005487
switch-dr (oracle),500.0,0.000318,0.000654,0.0,8e-06,5.6e-05,0.00031,0.005181
switch-dr,500.0,0.000508,0.000757,0.0,5.2e-05,0.000219,0.000648,0.006618
