,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.063557,0.024066,0.01969,0.046735,0.060629,0.076466,0.166032
dr-ibt,500.0,0.064198,0.024496,0.01969,0.046828,0.061409,0.077737,0.166032
dr-ibt (tau=0),500.0,0.110424,0.026138,0.045419,0.091681,0.108148,0.125765,0.215243
dm,500.0,0.168912,0.031997,0.077651,0.145946,0.166795,0.188811,0.276766
dr,500.0,0.065379,0.025821,0.014997,0.045265,0.061662,0.082925,0.155214
mrdr,500.0,0.065343,0.024912,0.019411,0.046933,0.061019,0.082403,0.158404
dr-os (oracle),500.0,0.067958,0.025268,0.008466,0.049303,0.065556,0.083992,0.193364
dr-os,500.0,0.068158,0.025296,0.008466,0.049303,0.065642,0.084131,0.193364
switch-dr (oracle),500.0,0.065024,0.024925,0.012005,0.047034,0.062744,0.081545,0.178005
switch-dr,500.0,0.06607,0.025891,0.012005,0.047694,0.063105,0.082065,0.183058
