,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.068476,0.039659,0.001284,0.038741,0.061897,0.08985,0.253409
dr-ibt,500.0,0.070632,0.041153,0.001284,0.040076,0.063792,0.093078,0.26242
dr-ibt (tau=0),500.0,0.114305,0.041466,0.029515,0.084048,0.110174,0.139963,0.27009
dm,500.0,0.169699,0.047815,0.055296,0.134031,0.166096,0.200187,0.326186
dr,500.0,0.068223,0.036208,0.000149,0.041723,0.060596,0.090586,0.258279
mrdr,500.0,0.067955,0.0373,8.1e-05,0.040339,0.059948,0.089293,0.23564
dr-os (oracle),500.0,0.071939,0.038565,0.00033,0.043432,0.067032,0.094752,0.221656
dr-os,500.0,0.072027,0.038733,0.00033,0.043432,0.067032,0.094752,0.239315
switch-dr (oracle),500.0,0.069181,0.035143,0.00515,0.042995,0.063658,0.090776,0.2003
switch-dr,500.0,0.070527,0.035715,0.00515,0.043445,0.0658,0.092443,0.2003
