,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.05127,0.023315,0.00443,0.034952,0.049071,0.063117,0.133375
dr-ibt,500.0,0.053224,0.027813,0.00443,0.035351,0.050274,0.064737,0.341867
dr-ibt (tau=0),500.0,0.08634,0.024403,0.034957,0.069406,0.084689,0.099656,0.166229
dm,500.0,0.13438,0.029695,0.059935,0.113841,0.134378,0.152529,0.239708
dr,500.0,0.051873,0.02341,0.007618,0.033938,0.048876,0.066462,0.137146
mrdr,500.0,0.051707,0.023595,0.008519,0.033376,0.049059,0.065527,0.132492
dr-os (oracle),500.0,0.051594,0.02252,0.003954,0.035436,0.049627,0.06468,0.143714
dr-os,500.0,0.051983,0.023023,0.003954,0.035436,0.049742,0.064857,0.163468
switch-dr (oracle),500.0,0.049076,0.020813,0.004115,0.033846,0.046878,0.060693,0.120467
switch-dr,500.0,0.05261,0.023521,0.004115,0.036268,0.050125,0.06468,0.201554
