,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000451,0.000598,0.0,6.3e-05,0.000249,0.000608,0.004193
dr-ibt,500.0,0.0009,0.00127,0.0,9.5e-05,0.000413,0.001196,0.009527
dr-ibt (tau=0),500.0,0.039074,0.008607,0.015047,0.033165,0.038471,0.044831,0.064075
dm,500.0,0.149399,0.016833,0.097643,0.138015,0.148967,0.161179,0.199821
dr,500.0,0.0009,0.00127,0.0,9.5e-05,0.000413,0.001196,0.009527
mrdr,500.0,0.000196,0.000239,0.0,2e-05,0.000104,0.000297,0.001248
dr-os (oracle),500.0,0.000403,0.000683,0.0,1.9e-05,0.000104,0.000497,0.004607
dr-os,500.0,0.000834,0.001173,0.0,8.8e-05,0.000367,0.001176,0.008727
switch-dr (oracle),500.0,0.000321,0.000595,0.0,1.7e-05,9.1e-05,0.00033,0.004193
switch-dr,500.0,0.0009,0.00127,0.0,9.5e-05,0.000413,0.001196,0.009527
