,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000336,0.000572,0.0,2.2e-05,0.000143,0.00035,0.003938
dr-ibt,500.0,0.000647,0.000848,0.0,6.3e-05,0.000285,0.000888,0.00495
dr-ibt (tau=0),500.0,0.034487,0.008083,0.016454,0.028967,0.034009,0.039651,0.061319
dm,500.0,0.145263,0.017265,0.097759,0.134055,0.145131,0.157086,0.197649
dr,500.0,0.000647,0.000848,0.0,6.3e-05,0.000285,0.000888,0.00495
mrdr,500.0,0.000135,0.000177,0.0,1.9e-05,7.1e-05,0.000179,0.001121
dr-os (oracle),500.0,0.000352,0.000648,0.0,1.3e-05,9e-05,0.00036,0.004274
dr-os,500.0,0.000623,0.00083,0.0,5.9e-05,0.000289,0.000857,0.004553
switch-dr (oracle),500.0,0.000346,0.000588,0.0,1.9e-05,9.8e-05,0.000403,0.003938
switch-dr,500.0,0.000647,0.000848,0.0,6.3e-05,0.000285,0.000888,0.00495
