,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00086,0.001669,0.0,3.1e-05,0.000163,0.000876,0.017669
dr-ibt,500.0,0.001352,0.001815,0.0,0.000152,0.000628,0.001873,0.017669
dr-ibt (tau=0),500.0,0.041666,0.01376,0.009832,0.031885,0.040521,0.050007,0.106943
dm,500.0,0.157414,0.029526,0.075198,0.138562,0.15554,0.176003,0.265479
dr,500.0,0.001352,0.001815,0.0,0.000152,0.000628,0.001873,0.017669
mrdr,500.0,0.000349,0.000574,0.0,3.2e-05,0.000139,0.000422,0.006035
dr-os (oracle),500.0,0.000998,0.001791,0.0,3.3e-05,0.00025,0.001131,0.018542
dr-os,500.0,0.001388,0.001876,0.0,0.00016,0.000656,0.001851,0.018542
switch-dr (oracle),500.0,0.001128,0.001718,0.0,0.000107,0.000417,0.001475,0.017669
switch-dr,500.0,0.001352,0.001815,0.0,0.000152,0.000628,0.001873,0.017669
