,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.065675,0.014652,0.030399,0.055564,0.064542,0.075631,0.111224
dr-ibt,500.0,0.065829,0.014699,0.0304,0.055972,0.064574,0.075631,0.111646
dr-ibt (tau=0),500.0,0.115539,0.015586,0.077763,0.103929,0.114911,0.126263,0.163255
dm,500.0,0.175195,0.017341,0.122775,0.16373,0.174526,0.18624,0.229264
dr,500.0,0.065418,0.014256,0.025492,0.055281,0.064324,0.074469,0.120518
mrdr,500.0,0.065646,0.013784,0.032697,0.055735,0.064694,0.074497,0.11641
dr-os (oracle),500.0,0.065534,0.01437,0.025876,0.055764,0.065232,0.07579,0.1085
dr-os,500.0,0.065534,0.01437,0.025876,0.055764,0.065232,0.07579,0.1085
switch-dr (oracle),500.0,0.065934,0.014331,0.032333,0.055493,0.064861,0.075832,0.116422
switch-dr,500.0,0.066288,0.014344,0.032333,0.055971,0.065399,0.076,0.116422
