,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001402,0.003615,0.0,1.4e-05,0.000106,0.000763,0.029272
dr-ibt,500.0,0.005019,0.044793,0.0,0.000338,0.00149,0.003731,1.0
dr-ibt (tau=0),500.0,0.021593,0.014466,0.000607,0.010842,0.018661,0.028024,0.089641
dm,500.0,0.10575,0.037191,0.029068,0.080696,0.101947,0.1258,0.230913
dr,500.0,0.005019,0.044793,0.0,0.000338,0.00149,0.003731,1.0
mrdr,500.0,0.001334,0.002162,0.0,0.000123,0.000545,0.001605,0.017099
dr-os (oracle),500.0,0.001605,0.003764,0.0,3.3e-05,0.00024,0.001266,0.029922
dr-os,500.0,0.002993,0.004342,0.0,0.000323,0.001425,0.003547,0.029922
switch-dr (oracle),500.0,0.001649,0.003359,0.0,8e-05,0.000396,0.00155,0.029273
switch-dr,500.0,0.005019,0.044793,0.0,0.000338,0.00149,0.003731,1.0
