,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.066159,0.018365,0.027613,0.052993,0.064254,0.076201,0.128048
dr-ibt,500.0,0.066349,0.018475,0.027613,0.05317,0.064566,0.076501,0.128048
dr-ibt (tau=0),500.0,0.117616,0.020028,0.073874,0.103222,0.116681,0.12928,0.175874
dm,500.0,0.179611,0.022744,0.120498,0.163085,0.178432,0.193692,0.261411
dr,500.0,0.066997,0.017628,0.019338,0.055902,0.065767,0.077831,0.133453
mrdr,500.0,0.066883,0.017237,0.024371,0.05475,0.066702,0.078332,0.124086
dr-os (oracle),500.0,0.066963,0.01771,0.028196,0.054545,0.065539,0.07847,0.146107
dr-os,500.0,0.066963,0.01771,0.028196,0.054545,0.065539,0.07847,0.146107
switch-dr (oracle),500.0,0.065586,0.017656,0.019139,0.053237,0.064502,0.076614,0.120745
switch-dr,500.0,0.066007,0.017857,0.019139,0.053556,0.064751,0.076823,0.129661
