,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.070532,0.015141,0.030571,0.059775,0.069954,0.080671,0.124797
dr-ibt,500.0,0.070612,0.01516,0.030571,0.059939,0.069954,0.080671,0.124797
dr-ibt (tau=0),500.0,0.117414,0.016387,0.074516,0.106046,0.116078,0.128591,0.173945
dm,500.0,0.179395,0.01828,0.136548,0.166202,0.178165,0.192041,0.24333
dr,500.0,0.071698,0.015416,0.034541,0.061855,0.070615,0.080074,0.139188
mrdr,500.0,0.071904,0.014805,0.035216,0.062242,0.070976,0.080555,0.137194
dr-os (oracle),500.0,0.069961,0.014976,0.033414,0.059426,0.06979,0.08054,0.123802
dr-os,500.0,0.069962,0.014978,0.033414,0.059426,0.06979,0.08054,0.123802
switch-dr (oracle),500.0,0.072187,0.01516,0.037552,0.062609,0.071259,0.082139,0.122839
switch-dr,500.0,0.072555,0.01534,0.037126,0.063127,0.071726,0.082638,0.123844
