,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000194,0.000417,0.0,1.7e-05,6.5e-05,0.000166,0.004043
dr-ibt,500.0,0.000702,0.000921,0.0,8e-05,0.000328,0.001016,0.006491
dr-ibt (tau=0),500.0,0.035429,0.008713,0.015183,0.029262,0.034731,0.04113,0.067445
dm,500.0,0.148647,0.019079,0.099138,0.13515,0.148508,0.162026,0.21635
dr,500.0,0.000702,0.000921,0.0,8e-05,0.000328,0.001016,0.006491
mrdr,500.0,0.000211,0.000262,0.0,3.1e-05,0.000114,0.000291,0.001599
dr-os (oracle),500.0,0.000291,0.000493,0.0,1.6e-05,9.3e-05,0.000383,0.004437
dr-os,500.0,0.00064,0.000844,0.0,8.4e-05,0.000294,0.000934,0.005885
switch-dr (oracle),500.0,0.000351,0.000547,0.0,2.6e-05,0.000132,0.000454,0.004043
switch-dr,500.0,0.000702,0.000921,0.0,8e-05,0.000328,0.001016,0.006491
