,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000252,0.00078,0.0,1.1e-05,4.6e-05,0.000141,0.007769
dr-ibt,500.0,0.003193,0.00458,0.0,0.000383,0.001609,0.004493,0.059973
dr-ibt (tau=0),500.0,0.018937,0.009194,0.002165,0.011958,0.017578,0.024884,0.051008
dm,500.0,0.103039,0.025128,0.042464,0.085242,0.101434,0.119401,0.196725
dr,500.0,0.003193,0.00458,0.0,0.000383,0.001609,0.004493,0.059973
mrdr,500.0,0.002039,0.002088,0.0,0.000583,0.001472,0.002818,0.016089
dr-os (oracle),500.0,0.000455,0.000817,0.0,4.2e-05,0.000194,0.000562,0.008522
dr-os,500.0,0.002914,0.004113,0.0,0.00038,0.001452,0.004131,0.05381
switch-dr (oracle),500.0,0.000629,0.000908,0.0,4.1e-05,0.00025,0.000862,0.005645
switch-dr,500.0,0.003193,0.00458,0.0,0.000383,0.001609,0.004493,0.059973
