,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.073958,0.036321,0.000647,0.046477,0.068579,0.097218,0.214062
dr-ibt,500.0,0.075721,0.037837,0.000647,0.048426,0.069988,0.09981,0.215276
dr-ibt (tau=0),500.0,0.118779,0.039109,0.026075,0.091464,0.11408,0.142064,0.287683
dm,500.0,0.170818,0.046271,0.062295,0.137489,0.167178,0.20132,0.336296
dr,500.0,0.073668,0.036287,0.006231,0.046242,0.068835,0.098171,0.19701
mrdr,500.0,0.073476,0.037794,0.004297,0.044809,0.06619,0.09725,0.213248
dr-os (oracle),500.0,0.075676,0.037851,0.006551,0.044748,0.072005,0.097609,0.191681
dr-os,500.0,0.07589,0.038188,0.006551,0.044748,0.072005,0.098566,0.203516
switch-dr (oracle),500.0,0.072241,0.035197,0.008121,0.046566,0.066328,0.091994,0.211233
switch-dr,500.0,0.074616,0.036723,0.008121,0.047117,0.067916,0.098048,0.211233
