,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000106,0.000155,0.0,1.4e-05,5.1e-05,0.000139,0.001389
dr-ibt,500.0,0.001648,0.001798,0.0,0.000377,0.001026,0.002263,0.010422
dr-ibt (tau=0),500.0,0.029394,0.007639,0.010908,0.024118,0.028969,0.034165,0.058939
dm,500.0,0.135527,0.017206,0.085697,0.123485,0.135386,0.147272,0.195044
dr,500.0,0.001648,0.001798,0.0,0.000377,0.001026,0.002263,0.010422
mrdr,500.0,0.001104,0.000722,0.0,0.000573,0.000975,0.001509,0.003901
dr-os (oracle),500.0,0.000209,0.000249,0.0,2.5e-05,0.000124,0.000309,0.001619
dr-os,500.0,0.001442,0.00165,0.0,0.000283,0.000847,0.001933,0.009776
switch-dr (oracle),500.0,0.000357,0.00047,0.0,4e-05,0.000204,0.000479,0.003697
switch-dr,500.0,0.001648,0.001798,0.0,0.000377,0.001026,0.002263,0.010422
