,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000465,0.000838,0.0,4.5e-05,0.000163,0.000488,0.007554
dr-ibt,500.0,0.000636,0.000927,0.0,7e-05,0.000249,0.000824,0.007554
dr-ibt (tau=0),500.0,0.037719,0.008292,0.017215,0.031933,0.037424,0.043169,0.071093
dm,500.0,0.151953,0.017955,0.093195,0.140502,0.152562,0.163455,0.215851
dr,500.0,0.000636,0.000927,0.0,7e-05,0.000249,0.000824,0.007554
mrdr,500.0,0.000134,0.000224,0.0,1.2e-05,5.6e-05,0.000153,0.002192
dr-os (oracle),500.0,0.000495,0.000924,0.0,2.1e-05,0.000131,0.000469,0.007991
dr-os,500.0,0.000656,0.000962,0.0,6.3e-05,0.000293,0.000878,0.007991
switch-dr (oracle),500.0,0.000424,0.00085,0.0,1.5e-05,7.9e-05,0.000425,0.007554
switch-dr,500.0,0.000636,0.000927,0.0,7e-05,0.000249,0.000824,0.007554
