,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000286,0.00042,0.0,3e-05,0.000139,0.000356,0.003053
dr-ibt,500.0,0.000477,0.000715,0.0,4.1e-05,0.000191,0.000637,0.007979
dr-ibt (tau=0),500.0,0.036149,0.006709,0.015736,0.031431,0.035785,0.040893,0.055243
dm,500.0,0.149015,0.013951,0.104063,0.13979,0.149161,0.159235,0.182736
dr,500.0,0.000477,0.000715,0.0,4.1e-05,0.000191,0.000637,0.007979
mrdr,500.0,9.1e-05,0.000146,0.0,8e-06,3.6e-05,0.000105,0.001276
dr-os (oracle),500.0,0.000279,0.000487,0.0,1.2e-05,7e-05,0.000317,0.003345
dr-os,500.0,0.000459,0.000674,0.0,4.9e-05,0.000206,0.000616,0.006976
switch-dr (oracle),500.0,0.000245,0.000458,0.0,8e-06,5e-05,0.000253,0.003344
switch-dr,500.0,0.000477,0.000715,0.0,4.1e-05,0.000191,0.000637,0.007979
