,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.055184,0.013006,0.026015,0.046187,0.05457,0.06271,0.111859
dr-ibt,500.0,0.055403,0.013131,0.026015,0.046289,0.05466,0.062792,0.111859
dr-ibt (tau=0),500.0,0.101414,0.014371,0.064921,0.091238,0.100337,0.11085,0.151605
dm,500.0,0.15826,0.018098,0.108767,0.144933,0.15829,0.170217,0.220138
dr,500.0,0.05688,0.014801,0.021725,0.046238,0.055735,0.066231,0.118364
mrdr,500.0,0.05669,0.013946,0.018303,0.04684,0.056366,0.065221,0.112536
dr-os (oracle),500.0,0.056537,0.013355,0.022183,0.046558,0.056326,0.065487,0.100476
dr-os,500.0,0.056591,0.013402,0.022183,0.046558,0.056326,0.065487,0.100476
switch-dr (oracle),500.0,0.055336,0.013421,0.025344,0.045785,0.054593,0.063458,0.11264
switch-dr,500.0,0.05625,0.013662,0.025344,0.046854,0.056205,0.064354,0.11264
