,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,8.2e-05,0.000112,0.0,1.1e-05,4.4e-05,0.000107,0.00104
dr-ibt,500.0,0.001995,0.001847,0.0,0.000526,0.001534,0.002989,0.011615
dr-ibt (tau=0),500.0,0.018762,0.005036,0.007322,0.014973,0.018434,0.022399,0.035352
dm,500.0,0.105937,0.012823,0.07357,0.096582,0.105919,0.115348,0.143357
dr,500.0,0.001995,0.001847,0.0,0.000526,0.001534,0.002989,0.011615
mrdr,500.0,0.00159,0.000846,1.4e-05,0.001003,0.001541,0.002062,0.006201
dr-os (oracle),500.0,0.000345,0.000322,0.0,3.7e-05,0.000251,0.000584,0.001216
dr-os,500.0,0.001778,0.001697,0.0,0.00042,0.001335,0.0027,0.010589
switch-dr (oracle),500.0,0.000442,0.000608,0.0,2.5e-05,0.00017,0.000611,0.00319
switch-dr,500.0,0.001995,0.001847,0.0,0.000526,0.001534,0.002989,0.011615
