,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.050964,0.015851,0.018121,0.038834,0.049399,0.061499,0.106928
dr-ibt,500.0,0.051531,0.016217,0.018121,0.039768,0.050046,0.062263,0.106928
dr-ibt (tau=0),500.0,0.086141,0.016754,0.042811,0.074923,0.085192,0.09686,0.144425
dm,500.0,0.136164,0.020326,0.07385,0.123406,0.135878,0.148686,0.202544
dr,500.0,0.051187,0.017201,0.013901,0.040407,0.049058,0.060667,0.143878
mrdr,500.0,0.051204,0.016447,0.0149,0.03954,0.049278,0.060811,0.134562
dr-os (oracle),500.0,0.052059,0.015556,0.018208,0.040374,0.050384,0.062268,0.120113
dr-os,500.0,0.052455,0.016445,0.018208,0.040427,0.050497,0.062635,0.16063
switch-dr (oracle),500.0,0.048695,0.015301,0.008837,0.036792,0.047151,0.058592,0.098303
switch-dr,500.0,0.050873,0.016042,0.008837,0.038498,0.049653,0.061272,0.106243
