,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.065788,0.014253,0.035903,0.056083,0.063529,0.075048,0.118184
dr-ibt,500.0,0.065876,0.014259,0.035903,0.056212,0.063529,0.075067,0.119208
dr-ibt (tau=0),500.0,0.117487,0.015522,0.077091,0.106777,0.115791,0.126637,0.169297
dm,500.0,0.178287,0.017925,0.132138,0.164772,0.177892,0.190416,0.237517
dr,500.0,0.065311,0.014668,0.027347,0.055367,0.064755,0.073221,0.112439
mrdr,500.0,0.065436,0.014262,0.028304,0.05483,0.064666,0.07493,0.111931
dr-os (oracle),500.0,0.066653,0.014513,0.029692,0.057101,0.065234,0.075665,0.11834
dr-os,500.0,0.066653,0.014513,0.029692,0.057101,0.065234,0.075665,0.11834
switch-dr (oracle),500.0,0.065555,0.014626,0.034242,0.055291,0.063618,0.075719,0.118914
switch-dr,500.0,0.065938,0.014674,0.034242,0.055683,0.063902,0.075901,0.118914
