,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000206,0.000489,0.0,1.6e-05,5.3e-05,0.000156,0.004133
dr-ibt,500.0,0.000649,0.000889,0.0,5.8e-05,0.000284,0.00089,0.005888
dr-ibt (tau=0),500.0,0.033603,0.008498,0.013849,0.027701,0.033301,0.038375,0.066612
dm,500.0,0.138485,0.018213,0.093523,0.127495,0.139198,0.149954,0.211875
dr,500.0,0.000649,0.000889,0.0,5.8e-05,0.000284,0.00089,0.005888
mrdr,500.0,0.000183,0.000245,0.0,1.8e-05,7.3e-05,0.000256,0.001566
dr-os (oracle),500.0,0.000303,0.000561,0.0,1.6e-05,8.1e-05,0.000386,0.004505
dr-os,500.0,0.000607,0.000841,0.0,6.2e-05,0.000254,0.000836,0.005415
switch-dr (oracle),500.0,0.000362,0.000609,0.0,2e-05,9.8e-05,0.000438,0.004133
switch-dr,500.0,0.000649,0.000889,0.0,5.8e-05,0.000284,0.00089,0.005888
