,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.069105,0.025476,0.016517,0.049635,0.066208,0.086072,0.162541
dr-ibt,500.0,0.069606,0.025721,0.016517,0.049818,0.066905,0.087203,0.169308
dr-ibt (tau=0),500.0,0.113692,0.027167,0.041016,0.093086,0.110176,0.133767,0.199035
dm,500.0,0.170571,0.031247,0.077052,0.147275,0.168726,0.19121,0.271968
dr,500.0,0.070047,0.026826,0.011666,0.051131,0.067701,0.085577,0.187275
mrdr,500.0,0.070036,0.026778,0.015954,0.051246,0.067665,0.085004,0.18093
dr-os (oracle),500.0,0.071918,0.025789,0.014714,0.05349,0.068783,0.088628,0.168888
dr-os,500.0,0.071924,0.0258,0.014714,0.05349,0.068783,0.088628,0.168888
switch-dr (oracle),500.0,0.069863,0.02582,0.016726,0.052146,0.067983,0.084566,0.187154
switch-dr,500.0,0.071155,0.02627,0.016726,0.053703,0.06855,0.085002,0.194025
