,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.076748,0.026287,0.015776,0.059671,0.073466,0.092605,0.179911
dr-ibt,500.0,0.077441,0.026615,0.015776,0.060217,0.073731,0.093111,0.179913
dr-ibt (tau=0),500.0,0.125244,0.028071,0.053293,0.107048,0.123748,0.141474,0.241401
dm,500.0,0.185363,0.033072,0.100303,0.161235,0.183492,0.2049,0.320545
dr,500.0,0.07739,0.026728,0.022405,0.057886,0.0753,0.095094,0.166792
mrdr,500.0,0.07759,0.026751,0.026508,0.058214,0.074515,0.093929,0.165703
dr-os (oracle),500.0,0.074709,0.025978,0.009559,0.056746,0.071565,0.09006,0.171224
dr-os,500.0,0.074709,0.025978,0.009559,0.056746,0.071565,0.09006,0.171224
switch-dr (oracle),500.0,0.076007,0.028181,0.017782,0.056746,0.072744,0.092471,0.191444
switch-dr,500.0,0.077029,0.02845,0.017782,0.057548,0.073144,0.094469,0.191444
