,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.061031,0.014416,0.00347,0.051309,0.061023,0.069568,0.104498
dr-ibt,500.0,0.061073,0.014443,0.00347,0.051309,0.061053,0.069568,0.10517
dr-ibt (tau=0),500.0,0.102991,0.015208,0.058958,0.093064,0.102653,0.112234,0.149055
dm,500.0,0.159719,0.01684,0.109419,0.148195,0.159585,0.170963,0.223077
dr,500.0,0.060654,0.013265,0.000997,0.052349,0.060261,0.069693,0.099345
mrdr,500.0,0.060826,0.012768,0.000751,0.052186,0.060364,0.069545,0.094621
dr-os (oracle),500.0,0.062587,0.014029,0.028518,0.052213,0.061292,0.071927,0.129067
dr-os,500.0,0.062588,0.01403,0.028518,0.052213,0.061292,0.071927,0.129067
switch-dr (oracle),500.0,0.06108,0.013824,0.007247,0.051964,0.060679,0.070276,0.105882
switch-dr,500.0,0.061671,0.014032,0.007247,0.052552,0.061104,0.07092,0.105882
