,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.071132,0.015939,0.02935,0.059979,0.069908,0.080299,0.119117
dr-ibt,500.0,0.071409,0.016107,0.02935,0.05998,0.069997,0.08129,0.119117
dr-ibt (tau=0),500.0,0.112443,0.016851,0.068704,0.101598,0.111352,0.123532,0.161145
dm,500.0,0.172736,0.018706,0.117037,0.158904,0.172683,0.184649,0.231935
dr,500.0,0.07263,0.015044,0.033733,0.062715,0.070876,0.082312,0.128548
mrdr,500.0,0.072507,0.014931,0.033105,0.062996,0.070679,0.08211,0.132116
dr-os (oracle),500.0,0.072054,0.014839,0.034029,0.061146,0.071069,0.081488,0.127818
dr-os,500.0,0.072109,0.014913,0.034029,0.061146,0.071069,0.081516,0.127818
switch-dr (oracle),500.0,0.069478,0.013809,0.03512,0.059952,0.068829,0.079124,0.111723
switch-dr,500.0,0.070822,0.014254,0.03512,0.06078,0.070052,0.080326,0.111857
