,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.069953,0.014635,0.027158,0.059713,0.0691,0.079174,0.12638
dr-ibt,500.0,0.070029,0.014665,0.027158,0.059713,0.069139,0.079301,0.127336
dr-ibt (tau=0),500.0,0.120383,0.015959,0.075642,0.109291,0.119856,0.130568,0.175819
dm,500.0,0.182591,0.018398,0.124028,0.171035,0.18228,0.193666,0.247422
dr,500.0,0.069044,0.014132,0.028489,0.05882,0.068133,0.078022,0.108355
mrdr,500.0,0.069314,0.013605,0.029906,0.059788,0.068525,0.078115,0.1094
dr-os (oracle),500.0,0.070871,0.015211,0.033023,0.061321,0.069546,0.078978,0.139087
dr-os,500.0,0.070871,0.015211,0.033023,0.061321,0.069546,0.078978,0.139087
switch-dr (oracle),500.0,0.070641,0.015328,0.03095,0.059091,0.07006,0.080063,0.131558
switch-dr,500.0,0.07093,0.015397,0.03095,0.059484,0.070549,0.08038,0.131558
