,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001481,0.003498,0.0,1.4e-05,7.5e-05,0.001032,0.025237
dr-ibt,500.0,0.003385,0.00441,0.0,0.000337,0.001635,0.004525,0.025237
dr-ibt (tau=0),500.0,0.03429,0.01918,0.003693,0.020267,0.029907,0.045399,0.108425
dm,500.0,0.136137,0.043656,0.045143,0.104556,0.130433,0.162378,0.287316
dr,500.0,0.003385,0.00441,0.0,0.000337,0.001635,0.004525,0.025237
mrdr,500.0,0.001535,0.002117,0.0,0.000143,0.000773,0.00194,0.01394
dr-os (oracle),500.0,0.001781,0.003606,0.0,7.1e-05,0.00039,0.001644,0.025873
dr-os,500.0,0.003311,0.004354,0.0,0.000297,0.001602,0.004237,0.025873
switch-dr (oracle),500.0,0.002157,0.003568,0.0,0.000135,0.000776,0.002634,0.025237
switch-dr,500.0,0.003385,0.00441,0.0,0.000337,0.001635,0.004525,0.025237
