,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.07501,0.037071,0.002909,0.047148,0.070349,0.09554,0.207133
dr-ibt,500.0,0.077402,0.038327,0.004939,0.048508,0.072633,0.100913,0.214771
dr-ibt (tau=0),500.0,0.12192,0.039639,0.036235,0.093144,0.118693,0.146311,0.248281
dm,500.0,0.183969,0.05027,0.050092,0.147353,0.181463,0.218985,0.341162
dr,500.0,0.077176,0.039753,0.003878,0.047126,0.071079,0.100761,0.275466
mrdr,500.0,0.077478,0.041322,0.003024,0.047737,0.070802,0.099573,0.307401
dr-os (oracle),500.0,0.078286,0.039918,0.003799,0.049676,0.071303,0.102021,0.230466
dr-os,500.0,0.078397,0.040113,0.003799,0.049676,0.071424,0.102021,0.246084
switch-dr (oracle),500.0,0.077541,0.037069,0.003223,0.049663,0.071432,0.101027,0.18861
switch-dr,500.0,0.079736,0.038087,0.003223,0.050703,0.074725,0.103543,0.192345
