,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,9.9e-05,0.000141,0.0,1.4e-05,5.3e-05,0.00013,0.001847
dr-ibt,500.0,0.001292,0.004534,0.0,0.000121,0.000482,0.001342,0.055617
dr-ibt (tau=0),500.0,0.026161,0.005892,0.00965,0.021698,0.026057,0.030365,0.044992
dm,500.0,0.129216,0.014316,0.083693,0.119507,0.129887,0.140123,0.170073
dr,500.0,0.001292,0.004534,0.0,0.000121,0.000482,0.001342,0.055617
mrdr,500.0,0.000837,0.003594,6e-06,0.000246,0.000447,0.000697,0.049032
dr-os (oracle),500.0,0.00018,0.000222,0.0,1.6e-05,6.8e-05,0.000304,0.002063
dr-os,500.0,0.000776,0.000982,0.0,9.4e-05,0.000366,0.001127,0.009003
switch-dr (oracle),500.0,0.000239,0.000423,0.0,9e-06,5.8e-05,0.000296,0.003822
switch-dr,500.0,0.001292,0.004534,0.0,0.000121,0.000482,0.001342,0.055617
