,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.070438,0.017285,0.027662,0.058183,0.069645,0.081546,0.1285
dr-ibt,500.0,0.070975,0.017595,0.027663,0.058357,0.070027,0.083065,0.128507
dr-ibt (tau=0),500.0,0.111255,0.018311,0.066936,0.097813,0.110927,0.122678,0.161852
dm,500.0,0.170316,0.022119,0.106088,0.155038,0.168922,0.184883,0.234717
dr,500.0,0.070997,0.017029,0.03324,0.059765,0.068984,0.081438,0.125966
mrdr,500.0,0.071337,0.017093,0.035841,0.060533,0.068859,0.081731,0.130117
dr-os (oracle),500.0,0.072375,0.017734,0.031911,0.059522,0.07144,0.083064,0.122824
dr-os,500.0,0.072482,0.017778,0.031911,0.059565,0.07165,0.083064,0.127197
switch-dr (oracle),500.0,0.070188,0.01677,0.012801,0.058561,0.069524,0.080987,0.127858
switch-dr,500.0,0.071618,0.017166,0.012801,0.059518,0.070683,0.082548,0.127858
