,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001017,0.002565,0.0,1.1e-05,5.9e-05,0.000509,0.023698
dr-ibt,500.0,0.003189,0.003987,0.0,0.000438,0.0016,0.004289,0.025618
dr-ibt (tau=0),500.0,0.033655,0.018349,0.001932,0.019869,0.030084,0.043789,0.108764
dm,500.0,0.138661,0.04335,0.032049,0.108923,0.134585,0.166336,0.299105
dr,500.0,0.003189,0.003987,0.0,0.000438,0.0016,0.004289,0.025618
mrdr,500.0,0.001394,0.001962,0.0,0.000124,0.000714,0.001839,0.021911
dr-os (oracle),500.0,0.001275,0.002666,0.0,5.1e-05,0.000288,0.00113,0.024591
dr-os,500.0,0.003081,0.003886,0.0,0.000429,0.001655,0.004012,0.024591
switch-dr (oracle),500.0,0.001774,0.002865,0.0,0.000142,0.000677,0.002149,0.0237
switch-dr,500.0,0.003189,0.003987,0.0,0.000438,0.0016,0.004289,0.025618
