,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.068829,0.014946,0.034007,0.058805,0.068233,0.077944,0.125787
dr-ibt,500.0,0.068937,0.015012,0.034007,0.058822,0.068233,0.077967,0.125787
dr-ibt (tau=0),500.0,0.114589,0.015509,0.076549,0.103942,0.114476,0.124743,0.17217
dm,500.0,0.173309,0.016569,0.132663,0.160844,0.173001,0.183767,0.224299
dr,500.0,0.06867,0.014345,0.028924,0.058354,0.068351,0.078207,0.11918
mrdr,500.0,0.068907,0.014229,0.032961,0.058492,0.068382,0.078302,0.114879
dr-os (oracle),500.0,0.069877,0.014756,0.031664,0.060011,0.068748,0.078784,0.114234
dr-os,500.0,0.069877,0.014756,0.031664,0.060011,0.068748,0.078784,0.114234
switch-dr (oracle),500.0,0.066215,0.014564,0.033264,0.055738,0.064573,0.076151,0.112652
switch-dr,500.0,0.066641,0.014727,0.033264,0.056036,0.065089,0.077021,0.112652
