,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.069207,0.017418,0.025635,0.057949,0.067733,0.079577,0.13857
dr-ibt,500.0,0.069396,0.017443,0.025635,0.058017,0.067876,0.079577,0.13857
dr-ibt (tau=0),500.0,0.114348,0.018404,0.063702,0.102877,0.112959,0.125963,0.180159
dm,500.0,0.174057,0.020708,0.112823,0.159809,0.173522,0.187204,0.235525
dr,500.0,0.069126,0.017305,0.027584,0.05637,0.068038,0.079446,0.125358
mrdr,500.0,0.069059,0.017035,0.025289,0.056667,0.067626,0.07934,0.127871
dr-os (oracle),500.0,0.06989,0.017268,0.02072,0.057029,0.069256,0.081009,0.123602
dr-os,500.0,0.06989,0.017268,0.02072,0.057029,0.069256,0.081009,0.123602
switch-dr (oracle),500.0,0.068445,0.017791,0.026894,0.05579,0.067452,0.078885,0.143358
switch-dr,500.0,0.069084,0.018124,0.026894,0.056473,0.067952,0.079767,0.143358
