,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.060429,0.014256,0.026848,0.049748,0.0599,0.069562,0.110796
dr-ibt,500.0,0.060624,0.01445,0.026848,0.04975,0.059948,0.06962,0.110799
dr-ibt (tau=0),500.0,0.105101,0.015739,0.066038,0.093562,0.104335,0.114905,0.149761
dm,500.0,0.164056,0.020389,0.105598,0.149255,0.163796,0.1783,0.221596
dr,500.0,0.061482,0.01546,0.026439,0.050781,0.059935,0.070231,0.114483
mrdr,500.0,0.061479,0.015154,0.021987,0.050761,0.060743,0.071136,0.108538
dr-os (oracle),500.0,0.062211,0.013849,0.030131,0.052592,0.061152,0.070672,0.113098
dr-os,500.0,0.062264,0.013863,0.030131,0.052684,0.06126,0.070735,0.113098
switch-dr (oracle),500.0,0.06025,0.013875,0.024502,0.050595,0.05907,0.068821,0.116552
switch-dr,500.0,0.060703,0.013923,0.024502,0.050807,0.059658,0.069725,0.116552
