,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000179,0.000313,0.0,1.6e-05,6.7e-05,0.00018,0.002418
dr-ibt,500.0,0.000347,0.000478,0.0,3.8e-05,0.000146,0.00046,0.003618
dr-ibt (tau=0),500.0,0.0321,0.006493,0.014789,0.027418,0.032384,0.036489,0.050419
dm,500.0,0.145535,0.015568,0.101377,0.134725,0.146593,0.15638,0.18737
dr,500.0,0.000347,0.000478,0.0,3.8e-05,0.000146,0.00046,0.003618
mrdr,500.0,5.4e-05,7.9e-05,0.0,5e-06,2.4e-05,7.1e-05,0.000627
dr-os (oracle),500.0,0.000228,0.000367,0.0,1.5e-05,6.7e-05,0.000292,0.002675
dr-os,500.0,0.000346,0.000467,0.0,3.5e-05,0.000169,0.00045,0.003309
switch-dr (oracle),500.0,0.000203,0.000346,0.0,1.2e-05,6.4e-05,0.00024,0.002418
switch-dr,500.0,0.000347,0.000478,0.0,3.8e-05,0.000146,0.00046,0.003618
