,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.065165,0.035188,0.003412,0.040382,0.059221,0.08292,0.231916
dr-ibt,500.0,0.067793,0.037124,0.003413,0.041238,0.061525,0.087282,0.260754
dr-ibt (tau=0),500.0,0.111089,0.037695,0.033921,0.085025,0.106989,0.134148,0.268821
dm,500.0,0.172321,0.048681,0.051396,0.13841,0.167913,0.205804,0.335229
dr,500.0,0.069442,0.0382,0.003546,0.040507,0.062559,0.094002,0.226561
mrdr,500.0,0.070184,0.03887,0.00388,0.041004,0.06559,0.092039,0.212182
dr-os (oracle),500.0,0.068614,0.034534,0.003217,0.045335,0.063727,0.091969,0.182413
dr-os,500.0,0.068677,0.034714,0.003217,0.045335,0.063727,0.091969,0.186489
switch-dr (oracle),500.0,0.065525,0.035217,0.001156,0.039722,0.059423,0.087295,0.217584
switch-dr,500.0,0.067446,0.036053,0.001544,0.041013,0.0622,0.089006,0.237448
