,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.060439,0.03472,1.6e-05,0.034344,0.05596,0.081074,0.201121
dr-ibt,500.0,0.062347,0.036103,1.6e-05,0.035393,0.0574,0.084471,0.229527
dr-ibt (tau=0),500.0,0.104215,0.03739,0.021428,0.077647,0.10007,0.125744,0.228211
dm,500.0,0.150908,0.044726,0.047916,0.118212,0.143999,0.178408,0.318253
dr,500.0,0.058882,0.037922,0.003278,0.030388,0.051898,0.080508,0.215472
mrdr,500.0,0.059182,0.038211,6.8e-05,0.030949,0.051594,0.077237,0.252469
dr-os (oracle),500.0,0.060705,0.035876,0.000155,0.035793,0.055362,0.079616,0.215836
dr-os,500.0,0.060957,0.036291,0.000155,0.035793,0.055362,0.079894,0.223106
switch-dr (oracle),500.0,0.060832,0.034765,0.000735,0.033944,0.055629,0.082827,0.178917
switch-dr,500.0,0.063362,0.036401,0.000735,0.034737,0.057442,0.085042,0.209774
