,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.06394,0.034285,0.004167,0.038975,0.060054,0.083539,0.188207
dr-ibt,500.0,0.067056,0.036621,0.004167,0.040858,0.062312,0.087173,0.219289
dr-ibt (tau=0),500.0,0.104706,0.036492,0.029872,0.077496,0.099392,0.128401,0.236022
dm,500.0,0.161021,0.04803,0.050931,0.127908,0.158598,0.194905,0.30945
dr,500.0,0.069439,0.036868,0.001958,0.041775,0.065553,0.092621,0.222981
mrdr,500.0,0.068799,0.038304,4.2e-05,0.039794,0.062471,0.091858,0.214196
dr-os (oracle),500.0,0.069521,0.035643,0.000602,0.045821,0.063202,0.089377,0.230024
dr-os,500.0,0.069826,0.036011,0.000602,0.045821,0.063202,0.091586,0.233026
switch-dr (oracle),500.0,0.061242,0.034352,0.003806,0.036639,0.055913,0.077819,0.215112
switch-dr,500.0,0.066276,0.037231,0.003806,0.039903,0.059967,0.083318,0.215112
