,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000215,0.000399,0.0,1.6e-05,7.4e-05,0.00021,0.003344
dr-ibt,500.0,0.000351,0.000463,0.0,3.9e-05,0.000165,0.000484,0.003344
dr-ibt (tau=0),500.0,0.029635,0.006602,0.013098,0.024777,0.029437,0.033702,0.050151
dm,500.0,0.135456,0.016269,0.08843,0.123873,0.135683,0.146121,0.179539
dr,500.0,0.000351,0.000463,0.0,3.9e-05,0.000165,0.000484,0.003344
mrdr,500.0,6.2e-05,8.6e-05,0.0,7e-06,3e-05,8e-05,0.000564
dr-os (oracle),500.0,0.00025,0.000452,0.0,8e-06,7e-05,0.000256,0.003611
dr-os,500.0,0.000351,0.000481,0.0,4e-05,0.000161,0.000484,0.003611
switch-dr (oracle),500.0,0.000205,0.000405,0.0,5e-06,4e-05,0.000203,0.003344
switch-dr,500.0,0.000351,0.000463,0.0,3.9e-05,0.000165,0.000484,0.003344
