,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.066935,0.016407,0.023044,0.055173,0.06597,0.077799,0.119452
dr-ibt,500.0,0.067542,0.017948,0.023271,0.055317,0.066105,0.078463,0.230541
dr-ibt (tau=0),500.0,0.102336,0.017071,0.057608,0.089187,0.102432,0.114105,0.147288
dm,500.0,0.159445,0.021832,0.0976,0.144542,0.159919,0.174076,0.236816
dr,500.0,0.069288,0.019506,0.024489,0.055249,0.067873,0.080183,0.205825
mrdr,500.0,0.069267,0.018721,0.025636,0.055678,0.068165,0.080343,0.18554
dr-os (oracle),500.0,0.069529,0.015747,0.030516,0.058505,0.068889,0.079346,0.118738
dr-os,500.0,0.06953,0.015748,0.030516,0.058505,0.068889,0.079346,0.118738
switch-dr (oracle),500.0,0.066329,0.017131,0.027922,0.053857,0.063899,0.077313,0.119977
switch-dr,500.0,0.067747,0.019134,0.027922,0.05513,0.06549,0.078193,0.217434
