,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.072096,0.027226,0.013131,0.051896,0.068664,0.086929,0.194398
dr-ibt,500.0,0.073623,0.02834,0.013131,0.052967,0.07171,0.089409,0.194398
dr-ibt (tau=0),500.0,0.112824,0.029168,0.043961,0.091833,0.110354,0.129785,0.240237
dm,500.0,0.170262,0.033754,0.070787,0.145772,0.169447,0.19132,0.297785
dr,500.0,0.073453,0.027326,0.003631,0.055185,0.070414,0.090313,0.203376
mrdr,500.0,0.073331,0.026917,0.017164,0.054185,0.070329,0.088932,0.214566
dr-os (oracle),500.0,0.073687,0.025511,0.011589,0.055197,0.071929,0.091036,0.154097
dr-os,500.0,0.073816,0.025537,0.011589,0.055684,0.071989,0.091267,0.154097
switch-dr (oracle),500.0,0.070625,0.025144,0.019721,0.052285,0.067452,0.084519,0.16611
switch-dr,500.0,0.073474,0.026998,0.02318,0.054995,0.06932,0.087486,0.174077
