,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001157,0.003163,0.0,1.3e-05,5.5e-05,0.000483,0.030739
dr-ibt,500.0,0.003924,0.007633,0.0,0.000401,0.001721,0.004691,0.112545
dr-ibt (tau=0),500.0,0.036444,0.020625,0.002902,0.020521,0.031793,0.049579,0.117533
dm,500.0,0.141937,0.04632,0.041887,0.110784,0.135711,0.173523,0.324736
dr,500.0,0.003924,0.007633,0.0,0.000401,0.001721,0.004691,0.112545
mrdr,500.0,0.001855,0.005273,0.0,0.000204,0.000831,0.00247,0.110252
dr-os (oracle),500.0,0.001501,0.003406,0.0,4.2e-05,0.000272,0.001259,0.031623
dr-os,500.0,0.003523,0.004957,0.0,0.000359,0.001603,0.004507,0.03334
switch-dr (oracle),500.0,0.002294,0.00365,0.0,0.000144,0.000914,0.002934,0.030739
switch-dr,500.0,0.003924,0.007633,0.0,0.000401,0.001721,0.004691,0.112545
