,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000189,0.000346,0.0,2.1e-05,9.4e-05,0.000229,0.004608
dr-ibt,500.0,0.00176,0.002494,0.0,0.000249,0.001001,0.002427,0.033729
dr-ibt (tau=0),500.0,0.035298,0.008803,0.015671,0.029036,0.034372,0.040994,0.076291
dm,500.0,0.142836,0.017609,0.09604,0.130609,0.142012,0.154343,0.216553
dr,500.0,0.00176,0.002494,0.0,0.000249,0.001001,0.002427,0.033729
mrdr,500.0,0.001108,0.001617,0.0,0.000337,0.000839,0.001457,0.01852
dr-os (oracle),500.0,0.000294,0.000418,0.0,2.9e-05,0.000145,0.000453,0.005098
dr-os,500.0,0.001432,0.001749,0.0,0.000187,0.00081,0.002011,0.011436
switch-dr (oracle),500.0,0.000297,0.000482,0.0,2.4e-05,0.000109,0.00038,0.004608
switch-dr,500.0,0.00176,0.002494,0.0,0.000249,0.001001,0.002427,0.033729
