,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00085,0.00231,0.0,7e-06,4.2e-05,0.000342,0.017198
dr-ibt,500.0,0.007375,0.063112,0.0,0.000478,0.001701,0.004727,1.0
dr-ibt (tau=0),500.0,0.024744,0.015654,0.000255,0.013609,0.021797,0.031735,0.09144
dm,500.0,0.115584,0.039562,0.027278,0.088094,0.111917,0.138067,0.290456
dr,500.0,0.007375,0.063112,0.0,0.000478,0.001701,0.004727,1.0
mrdr,500.0,0.003677,0.044703,0.0,0.000178,0.000899,0.002249,1.0
dr-os (oracle),500.0,0.001132,0.002375,0.0,6e-05,0.000302,0.001042,0.017625
dr-os,500.0,0.003243,0.004069,0.0,0.000426,0.00166,0.004431,0.027546
switch-dr (oracle),500.0,0.00157,0.002607,0.0,9.1e-05,0.000533,0.00178,0.017198
switch-dr,500.0,0.007375,0.063112,0.0,0.000478,0.001701,0.004727,1.0
