,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.072772,0.035526,0.004998,0.047131,0.068872,0.094501,0.217704
dr-ibt,500.0,0.075333,0.037371,0.004998,0.048706,0.071011,0.096511,0.223884
dr-ibt (tau=0),500.0,0.116037,0.038273,0.031279,0.08986,0.113077,0.138879,0.27544
dm,500.0,0.169514,0.048452,0.059599,0.134773,0.16501,0.198674,0.366979
dr,500.0,0.073572,0.04085,0.001043,0.046001,0.068194,0.093755,0.34191
mrdr,500.0,0.073736,0.042202,0.001343,0.044765,0.068576,0.095025,0.352217
dr-os (oracle),500.0,0.074214,0.035661,0.008016,0.048712,0.069155,0.094476,0.258625
dr-os,500.0,0.07461,0.036111,0.008016,0.04881,0.069155,0.094603,0.258625
switch-dr (oracle),500.0,0.071535,0.036866,0.000159,0.04492,0.068516,0.089585,0.196517
switch-dr,500.0,0.075334,0.040068,0.000159,0.04583,0.071276,0.095725,0.245307
