,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.077345,0.02619,0.025517,0.057052,0.075478,0.095762,0.172431
dr-ibt,500.0,0.077736,0.026356,0.025517,0.057346,0.07553,0.096321,0.173012
dr-ibt (tau=0),500.0,0.127265,0.027174,0.069197,0.10868,0.12723,0.1452,0.219052
dm,500.0,0.191564,0.032727,0.09962,0.168826,0.190454,0.213388,0.297433
dr,500.0,0.080758,0.027278,0.017443,0.061279,0.077443,0.095431,0.212301
mrdr,500.0,0.080495,0.026764,0.028798,0.061449,0.076465,0.094435,0.206905
dr-os (oracle),500.0,0.078758,0.027281,0.016208,0.059964,0.075883,0.093489,0.168742
dr-os,500.0,0.07876,0.027283,0.016208,0.059964,0.075883,0.093489,0.168742
switch-dr (oracle),500.0,0.079005,0.028192,0.016353,0.059722,0.076983,0.094253,0.203193
switch-dr,500.0,0.079835,0.02861,0.016353,0.060096,0.077728,0.095047,0.20676
