,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000505,0.001188,0.0,1.5e-05,6.8e-05,0.000301,0.009613
dr-ibt,500.0,0.001461,0.001874,0.0,0.000156,0.000697,0.001994,0.01215
dr-ibt (tau=0),500.0,0.035054,0.01287,0.010038,0.025137,0.033386,0.043214,0.08251
dm,500.0,0.14431,0.028712,0.071377,0.123693,0.143999,0.162642,0.239889
dr,500.0,0.001461,0.001874,0.0,0.000156,0.000697,0.001994,0.01215
mrdr,500.0,0.000539,0.000718,0.0,6.5e-05,0.000276,0.000709,0.005387
dr-os (oracle),500.0,0.000689,0.001278,0.0,2.8e-05,0.000227,0.000757,0.01022
dr-os,500.0,0.001401,0.001803,0.0,0.00014,0.000662,0.001951,0.011336
switch-dr (oracle),500.0,0.000803,0.001296,0.0,5.2e-05,0.000263,0.000972,0.009613
switch-dr,500.0,0.001461,0.001874,0.0,0.000156,0.000697,0.001994,0.01215
