,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,7.3e-05,0.000115,0.0,9e-06,3.7e-05,9.3e-05,0.001025
dr-ibt,500.0,0.00067,0.000862,0.0,7.4e-05,0.000326,0.000997,0.006263
dr-ibt (tau=0),500.0,0.035793,0.007362,0.013974,0.030413,0.035943,0.041567,0.059608
dm,500.0,0.152784,0.016083,0.095889,0.141678,0.154027,0.164907,0.207482
dr,500.0,0.00067,0.000862,0.0,7.4e-05,0.000326,0.000997,0.006263
mrdr,500.0,0.000274,0.000237,0.0,9.7e-05,0.000215,0.000363,0.001199
dr-os (oracle),500.0,0.000172,0.000218,0.0,1.6e-05,6.9e-05,0.000273,0.00124
dr-os,500.0,0.000571,0.00076,0.0,5.9e-05,0.000265,0.00083,0.005763
switch-dr (oracle),500.0,0.000186,0.00036,0.0,1.5e-05,5.9e-05,0.000196,0.003882
switch-dr,500.0,0.00067,0.000862,0.0,7.4e-05,0.000326,0.000997,0.006263
