,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.076998,0.025975,0.023195,0.059438,0.074967,0.091852,0.181521
dr-ibt,500.0,0.077866,0.026735,0.023196,0.060119,0.075802,0.092769,0.19436
dr-ibt (tau=0),500.0,0.123227,0.027161,0.063745,0.103846,0.121043,0.139164,0.21803
dm,500.0,0.184406,0.034798,0.076844,0.160952,0.183228,0.206008,0.306569
dr,500.0,0.077366,0.027413,0.017802,0.058384,0.075802,0.093218,0.175538
mrdr,500.0,0.076621,0.026227,0.021527,0.058611,0.074748,0.09178,0.179711
dr-os (oracle),500.0,0.080487,0.030046,0.020737,0.05943,0.076781,0.097817,0.251079
dr-os,500.0,0.080521,0.030241,0.020737,0.05943,0.076781,0.097817,0.267413
switch-dr (oracle),500.0,0.077118,0.027219,0.024712,0.057962,0.073755,0.09491,0.171033
switch-dr,500.0,0.078676,0.02787,0.02491,0.058633,0.075121,0.097576,0.171033
